paper_id,0,1,2,3,4,5,decision
B4OTsjq63T5,9.0,7.0,8.0,,,,Accept
BjGawodFnOy,6.0,7.0,6.0,,,,Accept
OGM9dXemmq,5.0,6.0,7.0,,,,Accept
6aIYRZvbmk-,5.0,6.0,5.0,7.0,,,Accept
0xbP4W7rdJW,5.0,6.0,4.0,6.0,,,Accept
Qx6UPW0r9Lf,7.0,6.0,3.0,4.0,,,Accept
nV230sPnEBN,6.0,6.0,6.0,8.0,,,Accept
TIPyxNbzeB8,6.0,6.0,6.0,4.0,,,Accept
I-6yh2-dkyD,7.0,7.0,7.0,,,,Accept
m16lH6XJsbb,7.0,5.0,6.0,7.0,,,Accept
Z72wo6oOZQp,5.0,5.0,7.0,,,,Accept
ByMYEibhiXO,7.0,5.0,6.0,,,,Accept
WNSyF9qZaMd,7.0,4.0,5.0,,,,Accept
6TJryN46h7j,6.0,5.0,7.0,6.0,,,Accept
7KKL3Z5sod,7.0,7.0,6.0,6.0,,,Accept
_VjQlMeSB_J,6.0,6.0,9.0,,,,Accept
6ZI4iF_T7t,6.0,6.0,7.0,6.0,,,Accept
Q82UCjXNSWL,6.0,7.0,6.0,5.0,,,Accept
cqyBfRwOTm1,7.0,5.0,5.0,7.0,,,Accept
ZfaEZyQDrok,5.0,5.0,4.0,7.0,,,Accept
n6QYLjlYhkG,6.0,6.0,7.0,,,,Accept
PuagBLcAf8n,7.0,5.0,4.0,6.0,,,Accept
z2cG3k8xa3C,7.0,7.0,7.0,7.0,,,Accept
Xa1T165JEhB,6.0,4.0,6.0,8.0,,,Accept
qTCiw1frE_l,5.0,6.0,8.0,,,,Accept
kMiL9hWbD1z,5.0,5.0,5.0,5.0,,,Accept
VE8QRTrWAMb,5.0,8.0,6.0,,,,Accept
rTvH1_SRyXs,5.0,5.0,8.0,6.0,,,Accept
zSdz5scsnzU,6.0,6.0,6.0,6.0,,,Accept
qqHMvHbfu6,5.0,8.0,8.0,,,,Accept
E28hy5isRzC,7.0,5.0,6.0,8.0,,,Accept
o3HXEEBKnD,7.0,8.0,7.0,7.0,,,Accept
vdh62914QR,5.0,6.0,7.0,6.0,,,Accept
hPkGV4BPsmv,4.0,7.0,6.0,4.0,,,Accept
nosngu5XwY9,8.0,6.0,6.0,10.0,,,Accept
7fGIR2oIHTl,7.0,4.0,5.0,,,,Accept
CFAsKosKwwk,6.0,7.0,6.0,6.0,,,Accept
FO0Gb8IL1p5,7.0,7.0,6.0,4.0,,,Accept
BuQIv5Qe35,5.0,5.0,5.0,,,,Accept
AlkMMzUX95,3.0,7.0,6.0,6.0,5.0,,Accept
qOgSCLE5E8,6.0,5.0,7.0,6.0,,,Accept
N_D-JLau3Z,6.0,5.0,6.0,,,,Accept
lhl_rYNdiH6,6.0,6.0,5.0,8.0,,,Accept
PBmJC6rDnR6,7.0,6.0,6.0,,,,Accept
DbEVhhuNjr,8.0,6.0,7.0,7.0,,,Accept
MZoyeKrpVYP,7.0,5.0,6.0,,,,Accept
F2Gk6Vr3wu,6.0,6.0,6.0,,,,Accept
9Hjh0tMT1pm,6.0,7.0,7.0,6.0,,,Accept
3vpvnMVOUKE,7.0,7.0,5.0,7.0,,,Accept
qwjrO7Rewqy,5.0,5.0,7.0,,,,Accept
7TGpLKADODE,5.0,5.0,7.0,6.0,,,Accept
2B2xIJ299rx,7.0,6.0,4.0,4.0,,,Accept
wzJcEb5Mm4,5.0,5.0,5.0,7.0,,,Accept
g2cM5983pw,7.0,6.0,4.0,8.0,,,Accept
peZSbfNnBp4,7.0,6.0,6.0,6.0,,,Accept
L74c-iUxQ1I,7.0,6.0,7.0,7.0,,,Accept
lMrpZ-ycIaT,8.0,5.0,6.0,,,,Accept
aPgQdvSAuw,7.0,5.0,6.0,6.0,,,Accept
mjVmifxpKqS,5.0,6.0,7.0,6.0,,,Accept
vsNQkquutZk,6.0,5.0,7.0,7.0,,,Accept
nP6e73uxd1,7.0,8.0,7.0,7.0,,,Accept
2Tv54LpM9cK,8.0,5.0,6.0,6.0,,,Accept
T-aVFGCSQNV,5.0,6.0,5.0,7.0,,,Accept
FhyrZ92DcI9,5.0,6.0,4.0,,,,Accept
vkhYWVtfcSQ,5.0,7.0,6.0,,,,Accept
5OLcPQaYTVg,7.0,6.0,5.0,7.0,,,Accept
UmFSx2c4ubT,6.0,3.0,5.0,5.0,,,Accept
BqnMaAvTNVq,4.0,7.0,7.0,6.0,,,Accept
5g-h_DILemH,7.0,4.0,7.0,5.0,,,Accept
Ep98SUx9gka,6.0,6.0,3.0,7.0,,,Accept
oOte_397Q4P,5.0,6.0,6.0,6.0,,,Accept
W1MUJv5zaXP,7.0,7.0,7.0,9.0,,,Accept
GTde0BIHMGB,7.0,6.0,7.0,6.0,,,Accept
n3lr7GdcbyD,5.0,8.0,7.0,8.0,,,Accept
mTra5BIUyRV,6.0,6.0,7.0,8.0,,,Accept
A0WsxAzR_yn,6.0,7.0,6.0,,,,Accept
w4X7GLThiuJ,6.0,6.0,6.0,,,,Accept
BOQr80FBX_,5.0,6.0,5.0,,,,Accept
suplyBhTDjC,6.0,5.0,6.0,7.0,,,Accept
w6fj2r62r_H,8.0,7.0,7.0,7.0,,,Accept
Hb37zNk14e5,4.0,7.0,5.0,,,,Accept
FJVB_tkiWpw,7.0,5.0,5.0,,,,Accept
ex60CCi5GS,3.0,4.0,8.0,8.0,,,Accept
nDemfqKHTpK,7.0,6.0,6.0,,,,Accept
GH4q4WmGAsl,4.0,7.0,3.0,7.0,,,Accept
jdsmBlsHGF2,8.0,7.0,3.0,,,,Accept
EFnI8Qc--jE,7.0,6.0,8.0,6.0,,,Accept
Dh7eLBlTXb5,6.0,4.0,5.0,6.0,,,Accept
FFZYhY2z3j,7.0,6.0,5.0,7.0,,,Accept
Leg6spUEFFf,5.0,7.0,6.0,6.0,,,Accept
wwW-1k1ljIg,5.0,8.0,4.0,6.0,,,Accept
EbMuimAbPbs,3.0,8.0,8.0,7.0,8.0,,Accept
b57KM4ydqpp,8.0,6.0,6.0,,,,Accept
kS5KG3mpSY,7.0,7.0,7.0,,,,Accept
Yg2CRGUln5k,5.0,8.0,7.0,5.0,,,Accept
O0HTonUP2A2,4.0,6.0,6.0,7.0,,,Accept
P7TayMSBhnV,6.0,7.0,4.0,,,,Accept
YpHb0IVJu92,7.0,4.0,6.0,,,,Accept
nZRTRevUO-,7.0,7.0,6.0,,,,Accept
deyqjpcTfsG,7.0,6.0,6.0,,,,Accept
AJ_flTkNFhP,5.0,4.0,5.0,5.0,,,Accept
e4Wf6112DI,7.0,7.0,7.0,,,,Accept
oMhmv3hLOF2,5.0,6.0,6.0,,,,Accept
-t9FUWW5f3u,8.0,3.0,8.0,,,,Accept
lDohSFOHr0,4.0,8.0,7.0,8.0,,,Accept
2xfJ26BuFP,7.0,7.0,6.0,,,,Accept
pfI7u0eJAIr,6.0,6.0,5.0,3.0,,,Accept
Vj-jYs47cx,6.0,7.0,6.0,7.0,,,Accept
yipUuqxveCy,5.0,6.0,6.0,,,,Accept
muvlhVKvd4,7.0,6.0,7.0,6.0,,,Accept
wSVEd3Ta42m,5.0,6.0,6.0,7.0,,,Accept
vriLTB2-O0G,8.0,5.0,5.0,7.0,,,Accept
7fU8UPo875w,5.0,6.0,4.0,5.0,,,Accept
4rm6tzBjChe,6.0,5.0,7.0,,,,Accept
ofRmFwBvvXh,4.0,7.0,9.0,,,,Accept
nSe94hrIWhb,4.0,5.0,8.0,,,,Accept
G3fswMh9P8y,7.0,7.0,6.0,7.0,,,Accept
U_YPSEyN2ls,7.0,6.0,5.0,,,,Accept
wfKbtSjHA6F,6.0,5.0,7.0,6.0,,,Accept
ldxUm0mmhl8,4.0,7.0,7.0,6.0,,,Accept
tq_J_MqB3UB,8.0,6.0,7.0,7.0,,,Accept
x7S1NsUdKZ,4.0,6.0,6.0,,,,Accept
PtbGae6Eauy,5.0,7.0,7.0,7.0,,,Accept
ju38DG3sbg6,7.0,7.0,6.0,,,,Accept
kFRCvpubDJo,5.0,6.0,6.0,,,,Accept
5wI7gNopMHW,7.0,4.0,5.0,7.0,,,Accept
UvQgwhYi7QM,6.0,7.0,5.0,,,,Accept
DzPWTwfby5d,6.0,7.0,7.0,,,,Accept
R5pVDJ4FNoc,6.0,7.0,6.0,5.0,,,Accept
SLA4t66xln9,5.0,6.0,4.0,5.0,,,Accept
rjDziEPQLQs,6.0,6.0,8.0,,,,Accept
Cp9sWmkd1H0,6.0,5.0,5.0,6.0,,,Accept
ldRyJb_cjXa,4.0,6.0,6.0,,,,Accept
Q9dj3MzY1o7,6.0,6.0,6.0,,,,Accept
K2QGzyLwpYG,6.0,8.0,7.0,6.0,,,Accept
YODI3TcLX,6.0,8.0,5.0,9.0,7.0,,Accept
vy7B8z0-4D,6.0,7.0,7.0,,,,Accept
EgMbj9yWrMI,7.0,7.0,8.0,6.0,,,Accept
xxgp42Qz6dL,5.0,6.0,6.0,6.0,,,Accept
9wCQVgEWO2J,7.0,6.0,5.0,,,,Accept
y-E1htoQl-n,6.0,7.0,7.0,7.0,,,Accept
mjVZw5ADSbX,6.0,7.0,6.0,5.0,,,Accept
oiztwzmM9l,6.0,7.0,7.0,6.0,,,Accept
Cgmk9CicWFl,8.0,7.0,5.0,4.0,,,Accept
Xwz9B6LDM5c,6.0,6.0,5.0,,,,Accept
1cJ1cbA6NLN,6.0,3.0,6.0,7.0,,,Accept
SFeKNSxect,6.0,6.0,6.0,6.0,,,Accept
X0m9q0IcsmX,7.0,6.0,6.0,5.0,,,Accept
Owz3dDKM32p,8.0,5.0,7.0,6.0,,,Accept
_gA20SUfd4a,6.0,7.0,6.0,,,,Accept
KeIuNChob1H,7.0,4.0,7.0,7.0,,,Accept
0Uejkm1GB1U,4.0,5.0,7.0,7.0,,,Accept
AbLj0l8YbYt,6.0,5.0,6.0,,,,Accept
LKPtAaJcuLx,6.0,5.0,6.0,,,,Accept
Mn_HoKBcWK,5.0,7.0,5.0,5.0,,,Accept
8U5J6zK_MtV,4.0,6.0,8.0,7.0,,,Accept
J3s8i8OfZZX,7.0,6.0,5.0,5.0,,,Accept
Jb-d9fZX14,6.0,5.0,7.0,6.0,,,Accept
F0DowhX7_x,7.0,6.0,7.0,,,,Accept
Tq2XqINV1Jz,7.0,7.0,7.0,,,,Accept
6LBfSduVg0N,7.0,7.0,7.0,,,,Accept
gthKzdymDu2,7.0,7.0,5.0,7.0,,,Accept
KCN0ZRqxcDm,5.0,8.0,7.0,9.0,,,Accept
SGQeKZ126y-,7.0,5.0,6.0,,,,Accept
Nlsr4DepNt,6.0,6.0,6.0,4.0,,,Accept
458a8dN8L6,5.0,6.0,7.0,6.0,,,Accept
d_m7OKOmPiM,6.0,5.0,6.0,5.0,,,Accept
prQT0gN81oG,5.0,5.0,6.0,,,,Accept
p9zeOtKQXKs,6.0,6.0,6.0,5.0,,,Accept
SPoiDLr3WE7,5.0,7.0,6.0,,,,Accept
2bE4He5a9eQ,6.0,5.0,7.0,,,,Accept
_WQ6XkVP23f,6.0,3.0,6.0,4.0,,,Accept
-uxUxmlr3qT,6.0,3.0,7.0,6.0,,,Accept
f39vsgpEaY5,6.0,6.0,5.0,6.0,,,Accept
jwGa6cEUFRn,6.0,7.0,8.0,8.0,,,Accept
wiGXs_kS_X,4.0,7.0,7.0,7.0,,,Accept
K3efgD7QzVp,6.0,6.0,6.0,,,,Accept
m_JSC3r9td7,6.0,5.0,7.0,6.0,,,Accept
QudXypzItbt,4.0,5.0,5.0,6.0,,,Accept
0ZKyTHwF5V1,7.0,7.0,6.0,3.0,,,Accept
bydKs84JEyw,7.0,6.0,6.0,,,,Accept
IwC_x50fvU,5.0,5.0,6.0,,,,Accept
KpuObEWvvOX,5.0,6.0,6.0,5.0,,,Accept
iy2G-yLGuku,6.0,8.0,7.0,6.0,,,Accept
78aj7sPX4s-,7.0,7.0,7.0,7.0,,,Accept
rQ1cNbi07Vq,7.0,4.0,6.0,8.0,,,Accept
ScwfQ7hdwyP,4.0,6.0,7.0,4.0,7.0,,Accept
e5HTq2VA7mu,5.0,7.0,7.0,,,,Accept
btpIaJiRx6z,5.0,7.0,7.0,6.0,,,Accept
uNYqDfPEDD8,4.0,6.0,8.0,6.0,,,Accept
H1FQgq2QbV1,5.0,6.0,5.0,4.0,,,Accept
8OH6t0YQGPJ,7.0,6.0,6.0,7.0,,,Accept
2uAaGwlP_V,8.0,8.0,7.0,,,,Accept
UBqGF-tW6A2,5.0,5.0,6.0,6.0,,,Accept
1W8UwXAQubL,6.0,7.0,6.0,,,,Accept
ofwkaIWFqqv,6.0,7.0,6.0,,,,Accept
agJEk7FhvKL,6.0,6.0,7.0,4.0,,,Accept
TEmAR013vK,6.0,5.0,6.0,,,,Accept
sMezXGG5So,7.0,7.0,7.0,5.0,,,Accept
uIXyp4Ip9fG,6.0,6.0,6.0,8.0,,,Accept
XQu7UFSbzd2,4.0,6.0,7.0,6.0,,,Accept
pF5aR69c9c,6.0,3.0,5.0,,,,Accept
7WGNT3MHyBm,6.0,5.0,4.0,7.0,,,Accept
U8k0QaBgXS,8.0,6.0,6.0,4.0,,,Accept
VVCI8-PYYv,7.0,8.0,4.0,,,,Accept
LqGA2JMLwBw,3.0,7.0,6.0,,,,Accept
u6MpfQPx9ck,4.0,6.0,6.0,,,,Accept
mT18WLu9J_,6.0,3.0,3.0,7.0,,,Accept
ebCk2FNI1za,5.0,6.0,7.0,5.0,,,Accept
0PfIQs-ttQQ,6.0,5.0,5.0,,,,Accept
7YXXt9lRls,7.0,7.0,5.0,6.0,,,Accept
hgNxCMKARgt,7.0,6.0,6.0,5.0,,,Accept
hT0RbC2jCYZ,5.0,6.0,7.0,7.0,,,Accept
e2TBb5y0yFf,5.0,6.0,6.0,6.0,6.0,,Accept
HwP4XJ04Je1,6.0,5.0,6.0,,,,Accept
KOHC_CYEIuP,6.0,6.0,6.0,,,,Accept
pz2UcXyX0Cj,6.0,6.0,6.0,6.0,,,Accept
yZ_JlZaOCzv,5.0,6.0,5.0,3.0,,,Accept
wmdbwZz65FM,6.0,5.0,5.0,,,,Accept
GiEnzxTnaMN,5.0,6.0,7.0,6.0,,,Accept
KETwimTQexH,6.0,5.0,6.0,,,,Accept
ATiz_CDA66,5.0,6.0,5.0,4.0,,,Accept
dNXg-h6YX9h,7.0,7.0,5.0,,,,Accept
pm8Y8unXkkJ,7.0,8.0,7.0,4.0,,,Accept
PW1VAoxeOU,6.0,7.0,6.0,5.0,,,Accept
XdMusblCkB,4.0,8.0,4.0,4.0,,,Accept
mn1MWh0iDCA,5.0,7.0,6.0,,,,Accept
-H6kKm4DVo,4.0,6.0,6.0,,,,Accept
XIDSEPE68yO,6.0,6.0,6.0,,,,Accept
sj9l1JCrAk6,4.0,5.0,5.0,6.0,,,Accept
215KQFiU65l,5.0,6.0,7.0,,,,Accept
ldl2V3vLZ5,6.0,5.0,6.0,,,,Accept
kHNKDNLVp1E,4.0,7.0,5.0,6.0,,,Accept
o8H6h13Avjy,7.0,7.0,5.0,5.0,,,Accept
vbPsD-BhOZ,6.0,6.0,9.0,7.0,,,Accept
-OfK_B9Q5hI,7.0,6.0,7.0,,,,Accept
NpeHeIkbfYU,6.0,4.0,3.0,4.0,,,Accept
VT0Y4PlV2m0,7.0,5.0,6.0,5.0,,,Accept
J5e13zmpj-Z,5.0,8.0,6.0,6.0,,,Accept
7yHte3tH8Xh,5.0,5.0,7.0,7.0,,,Accept
6niwHlzh10U,7.0,6.0,7.0,,,,Accept
L6aVjBmtVE,7.0,7.0,5.0,7.0,,,Accept
tNXumks8yHv,6.0,5.0,4.0,8.0,,,Accept
L0U7TUWRt_X,8.0,3.0,5.0,5.0,8.0,,Accept
wuunqp9KVw,6.0,6.0,6.0,6.0,,,Accept
xLnfzQYSIue,7.0,4.0,7.0,6.0,,,Accept
ZlCpRiZN7n,6.0,6.0,7.0,6.0,,,Accept
flBYpZkW6ST,6.0,5.0,,,,,Accept
dFs4d0kqs2,6.0,7.0,7.0,,,,Accept
nE6vnoHz9--,5.0,6.0,7.0,6.0,,,Accept
swIARHfCaUB,7.0,6.0,6.0,4.0,,,Accept
WrZZcwxMNhT,6.0,8.0,8.0,8.0,,,Accept
ohk8bILFDkk,4.0,6.0,7.0,,,,Accept
pELM0QgWIjn,8.0,6.0,6.0,6.0,,,Accept
i3k6WjDXECC,6.0,6.0,5.0,6.0,,,Accept
XEoih0EwCwL,4.0,5.0,6.0,6.0,,,Accept
BbaSRgUHW3,4.0,5.0,6.0,,,,Accept
lCGDKJGHoUv,5.0,4.0,7.0,7.0,,,Accept
ywxtmG1nU_6,6.0,7.0,7.0,,,,Accept
GXOC0zL0ZI,7.0,6.0,7.0,8.0,8.0,,Accept
W23_S057z94,6.0,7.0,6.0,,,,Accept
ATfARCRmM-a,7.0,6.0,6.0,,,,Accept
CgkjJaKBvkX,6.0,6.0,7.0,3.0,,,Accept
_7bphw9JosH,7.0,6.0,7.0,6.0,,,Accept
yfrDD_rmD5,6.0,5.0,8.0,,,,Accept
0vJH6C_h4-,5.0,6.0,6.0,,,,Accept
PeJO709WUup,5.0,7.0,5.0,,,,Accept
Magl9CSHB87,5.0,5.0,8.0,5.0,,,Accept
wlqb_RfSrKh,7.0,6.0,7.0,6.0,,,Accept
9h3KsOVXhLZ,7.0,6.0,4.0,9.0,,,Accept
T2DBbSh6_uY,7.0,5.0,7.0,5.0,,,Accept
-zlJOVc580,5.0,6.0,7.0,5.0,,,Accept
ocg4JWjYZ96,5.0,6.0,6.0,,,,Accept
sYDX_OxNNjh,4.0,5.0,7.0,,,,Accept
jxPJ4QA0KAb,8.0,6.0,6.0,,,,Accept
XDZhagjfMP,7.0,6.0,7.0,6.0,,,Accept
74fJwNrBlPI,4.0,6.0,7.0,,,,Accept
LYXTPNWJLr,5.0,6.0,6.0,,,,Accept
0Kv7cLhuhQT,5.0,6.0,5.0,7.0,,,Accept
-KPNRZ8i0ag,7.0,8.0,5.0,5.0,,,Accept
m97Cdr9IOZJ,7.0,5.0,7.0,,,,Accept
stAKQ6vnFti,3.0,8.0,4.0,7.0,,,Accept
0VFQhPGF1M3,7.0,7.0,6.0,,,,Accept
cNrglG_OAeu,5.0,7.0,6.0,,,,Accept
Vi-sZWNA_Ue,5.0,6.0,6.0,6.0,,,Accept
eRBVi61Vct1,8.0,8.0,6.0,8.0,,,Accept
I4aSjFR7jOm,5.0,7.0,6.0,6.0,,,Accept
3AxaYRmJ2KY,3.0,6.0,8.0,3.0,,,Accept
AhccnBXSne,5.0,7.0,6.0,,,,Accept
NySDKS9SxN,5.0,2.0,7.0,,,,Accept
zVglD2W0EAS,6.0,6.0,7.0,5.0,,,Accept
NmUWaaFEDdn,7.0,4.0,6.0,6.0,,,Accept
157Usp_kbi,5.0,7.0,7.0,5.0,,,Accept
bF4eYy3LTR9,5.0,8.0,4.0,,,,Accept
3AV_53iRfTi,8.0,6.0,5.0,5.0,,,Accept
eCUeRHHupF,6.0,7.0,6.0,5.0,,,Accept
ez6VHWvuXEx,7.0,7.0,5.0,,,,Accept
rxrLt7rTlAr,4.0,6.0,4.0,,,,Accept
L_1GMG_7UTL,7.0,7.0,7.0,6.0,4.0,,Accept
3e3IQMLDSLP,6.0,6.0,7.0,,,,Accept
ZFjPtJsQPOv,6.0,5.0,6.0,,,,Accept
RIArO3o_74Z,7.0,6.0,5.0,,,,Accept
8SY8ete3zu,6.0,6.0,7.0,6.0,,,Accept
2gZccSOY04p,6.0,5.0,9.0,,,,Accept
-eHlU74N9E,3.0,6.0,7.0,,,,Accept
uvE-fQHA4t_,6.0,6.0,6.0,6.0,,,Accept
kvtVrzQPvgb,6.0,4.0,6.0,,,,Accept
dNyCj1AbOb,7.0,6.0,7.0,,,,Accept
Ql75oqz1npy,6.0,6.0,7.0,4.0,,,Accept
lCGYC7pXWNQ,5.0,7.0,6.0,6.0,,,Accept
ecNbEOOtqBU,8.0,6.0,6.0,6.0,,,Accept
zfQrX05HzBO,6.0,6.0,5.0,,,,Accept
LvyJX20Rll,6.0,7.0,5.0,4.0,,,Accept
37Rf7BTAtAM,4.0,6.0,8.0,,,,Accept
LGDfv0U7MJR,6.0,6.0,3.0,7.0,,,Accept
L7n7BPTVAr3,6.0,4.0,7.0,4.0,,,Accept
2ZNPedOfwB,6.0,8.0,7.0,,,,Accept
ECQ-O1q0saD,8.0,7.0,5.0,,,,Accept
WuJfPCoj7pT,6.0,7.0,7.0,7.0,7.0,,Accept
hgAuik7LoTh,6.0,6.0,5.0,,,,Accept
T1dhAPdS--,6.0,7.0,5.0,,,,Accept
25XwID3wKsi,7.0,8.0,6.0,7.0,,,Accept
xILbvAsHEV,7.0,7.0,8.0,,,,Accept
DI3hGYPwfT,7.0,6.0,7.0,6.0,,,Accept
0um6VfuBfr,6.0,6.0,6.0,7.0,,,Accept
SY-TRGQmrG,6.0,6.0,7.0,,,,Accept
1Xb3eVZdWp7,6.0,6.0,8.0,6.0,,,Accept
R3JMyR4MvoU,6.0,8.0,7.0,6.0,,,Accept
w1CF57sLstO,4.0,7.0,7.0,,,,Accept
jftNpltMgz,6.0,7.0,5.0,,,,Accept
EwLChH1fJJK,6.0,8.0,4.0,5.0,6.0,4.0,Accept
PrkarCHiUsg,6.0,5.0,7.0,,,,Accept
nyBJcnhjAoy,8.0,8.0,2.0,,,,Accept
f-fVCElZ-G1,6.0,4.0,7.0,7.0,,,Accept
rDT-n9xysO,6.0,5.0,5.0,6.0,,,Accept
Q5kXC6hCr1,4.0,7.0,7.0,,,,Accept
msBC-W9Elaa,8.0,7.0,3.0,7.0,8.0,,Accept
iFJJevyrIEf,4.0,7.0,4.0,7.0,,,Accept
zXE8iFOZKw,6.0,6.0,4.0,,,,Accept
xTYL1J6Xt-z,6.0,7.0,7.0,7.0,,,Accept
8SilFGuXgmk,4.0,6.0,5.0,7.0,6.0,5.0,Accept
tWBMPooTayE,7.0,4.0,5.0,,,,Accept
C7jm6YgJaT,6.0,7.0,4.0,5.0,,,Accept
Fx7oXUVEPW,5.0,6.0,6.0,,,,Accept
bg7d_2jWv6,5.0,5.0,7.0,7.0,,,Accept
OMZG4vsKmm7,6.0,7.0,6.0,5.0,,,Accept
krV1UM7Uw1,7.0,6.0,5.0,,,,Accept
_WHs1ruFKTD,5.0,5.0,6.0,,,,Accept
z9cpLkoSNNh,6.0,5.0,6.0,6.0,,,Accept
azBVn74t_2,6.0,5.0,6.0,,,,Accept
mE1QoOe5juz,7.0,5.0,7.0,6.0,,,Accept
dmCyoqxEwHf,7.0,5.0,6.0,,,,Accept
fHUBa3gQno,7.0,4.0,5.0,6.0,,,Accept
hSxK-4KGLbI,7.0,5.0,9.0,,,,Accept
FQtku8rkp3,6.0,3.0,7.0,,,,Accept
2yvUYc-YNUH,7.0,7.0,8.0,7.0,,,Accept
MSBDFwGYwwt,7.0,5.0,5.0,,,,Accept
h1IHI5sV4UQ,7.0,8.0,5.0,7.0,,,Accept
R7qthqYx3V1,8.0,6.0,6.0,7.0,,,Accept
ITqTRTJ-nAg,7.0,7.0,5.0,,,,Accept
Lvlxq_H96lI,6.0,6.0,5.0,,,,Accept
Sw_zDFDTr4,6.0,7.0,6.0,4.0,,,Accept
F8UV5CItyRG,5.0,8.0,7.0,8.0,,,Accept
WHFgQLRdKf9,7.0,6.0,7.0,,,,Accept
hd5KRowT3oB,5.0,7.0,7.0,5.0,,,Accept
hMGSz9PNQes,7.0,7.0,6.0,6.0,,,Accept
iAktFMVfeff,5.0,5.0,8.0,,,,Accept
0SVOleKNRAU,6.0,6.0,7.0,6.0,,,Accept
9u05zr0nhx,5.0,6.0,6.0,5.0,,,Accept
VdQWVdT_8v,5.0,5.0,8.0,8.0,,,Accept
9YQPaqVZKP,7.0,6.0,6.0,,,,Accept
nQcc_muJyFB,5.0,5.0,5.0,6.0,5.0,,Accept
XxmOKCt8dO9,6.0,7.0,8.0,,,,Accept
0GRBKLBjJE,6.0,7.0,6.0,6.0,,,Accept
yI7i9yc3Upr,7.0,7.0,7.0,,,,Accept
C7cv9fh8m-b,7.0,6.0,6.0,5.0,,,Accept
EENzpzcs4Vy,7.0,5.0,6.0,,,,Accept
4u-oGqB4Lf6,3.0,8.0,7.0,6.0,,,Accept
J-IZQLQZdYu,7.0,6.0,6.0,7.0,,,Accept
ZL-XYsDqfQz,6.0,5.0,5.0,6.0,,,Accept
WSAWRKVjr5K,4.0,4.0,6.0,6.0,,,Accept
I4XNmBm2h-E,7.0,6.0,5.0,7.0,,,Accept
Zvh6lF5b26N,5.0,6.0,6.0,,,,Accept
H_xAgRM7I5N,6.0,4.0,7.0,,,,Accept
-ZPeUAJlkEu,7.0,7.0,6.0,,,,Accept
-N-OYK2cY7,7.0,6.0,7.0,,,,Accept
RjS0j6tsSrf,7.0,6.0,7.0,,,,Accept
AQd4ugzALQ1,6.0,4.0,6.0,,,,Accept
pDUYkwrx__w,6.0,7.0,6.0,7.0,,,Accept
uloenYmLCAo,7.0,5.0,6.0,,,,Accept
AOSIbSmQJr,7.0,8.0,7.0,6.0,,,Accept
rZalM6vZ2J,7.0,7.0,7.0,7.0,,,Accept
a3ooPbW0Jzh,7.0,7.0,6.0,5.0,,,Accept
SbHxPRHPc2u,8.0,9.0,7.0,6.0,,,Accept
qZUHvvtbzy,6.0,4.0,5.0,7.0,,,Accept
HjwK-Tc_Bc,6.0,7.0,6.0,6.0,7.0,,Accept
rBCvMG-JsPd,7.0,6.0,7.0,5.0,,,Accept
3LMI8CHDb0g,6.0,8.0,7.0,,,,Accept
RNZ8JOmNaV4,7.0,5.0,3.0,6.0,,,Accept
aXf9V5Labm,6.0,7.0,6.0,5.0,,,Accept
qfC1uDXfDJo,5.0,7.0,6.0,5.0,,,Accept
4lw1XqPvLzT,7.0,4.0,8.0,6.0,,,Accept
G4VOQPYxBsI,7.0,5.0,6.0,,,,Accept
Epk1RQUpOj0,5.0,8.0,9.0,,,,Accept
dpYhDYjl4O,8.0,6.0,7.0,7.0,,,Accept
B3TOg-YCtzo,6.0,7.0,5.0,7.0,,,Accept
qHs3qeaQjgl,6.0,6.0,6.0,,,,Accept
Dqcoao24G8s,5.0,7.0,7.0,,,,Accept
45p8yDYVr5,6.0,5.0,7.0,8.0,,,Accept
c39zYHHgQmy,7.0,6.0,7.0,,,,Accept
FWMQYjFso-a,7.0,7.0,7.0,,,,Accept
TJUNtiZiTKE,6.0,6.0,7.0,,,,Accept
fKXiO9sLubb,6.0,5.0,7.0,6.0,,,Accept
mowt1WNhTC7,6.0,6.0,5.0,,,,Accept
PzI4ow094E,8.0,8.0,6.0,7.0,,,Accept
QedyATtQ1H,6.0,6.0,6.0,8.0,,,Accept
cZ41U927n8m,8.0,6.0,6.0,6.0,,,Accept
303XqIQ5c_d,5.0,6.0,5.0,6.0,,,Accept
KblXjniQCHY,6.0,4.0,4.0,6.0,,,Accept
zUbMHIxszNp,4.0,6.0,6.0,6.0,,,Accept
grzlF-EOxPA,7.0,4.0,6.0,,,,Accept
fDDTJakJKR7,6.0,6.0,8.0,8.0,,,Accept
Sxk8Bse3RKO,7.0,8.0,6.0,5.0,,,Accept
36Yz37cEN_Q,7.0,7.0,8.0,,,,Accept
NdpUjzwsHp,3.0,6.0,4.0,,,,Accept
48Js-sP8wnv,5.0,8.0,6.0,6.0,,,Accept
s_PJMEGIUfa,7.0,6.0,7.0,5.0,,,Accept
aqLugNVQqRw,4.0,7.0,6.0,,,,Accept
p4xLHcTLRwh,7.0,3.0,7.0,6.0,,,Accept
huT1G2dtSr,6.0,6.0,2.0,6.0,,,Accept
q2nJyb3cvR9,7.0,4.0,8.0,6.0,,,Accept
Kf8sfv0RckB,6.0,5.0,7.0,6.0,,,Accept
gnc2VJHXmsG,6.0,4.0,7.0,,,,Accept
